id,created_at,text
1369300350646288394,2021-03-09 14:53:38,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369296209916145669,2021-03-09 14:37:11,"b'@ArisKatzourakis And now than ever, the most marginalized in society will be vulnerable due to lower vaccine take u\xe2\x80\xa6 https://t.co/BLI4nIjpc3'"
1369294880158212102,2021-03-09 14:31:54,"b""@HeerJeet I mean, not to be awful, but 2.7 years so far. With the inequality in vaccination rates we're not done yet."""
1369235356999122950,2021-03-09 10:35:22,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369233481704824839,2021-03-09 10:27:55,"b'RT @KQ_London: Will countries in the global south have equal access to Covid-19 #vaccines? \n\nOn 9 March, join @SOAS for a debate chaired by\xe2\x80\xa6'"
1369217815161561090,2021-03-09 09:25:40,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369217401087229952,2021-03-09 09:24:01,b'Absence of an overall strategy for pandemic control over &amp; above vaccination.\nOpening of all schools &amp; colleges on\xe2\x80\xa6 https://t.co/IkHhLHt6FP'
1369211554328158216,2021-03-09 09:00:47,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369209258894647299,2021-03-09 08:51:40,b'Will digital COVID-19 vaccination certificates deepen inequality? https://t.co/txNtwxXEE1'
1369207782327656448,2021-03-09 08:45:48,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369204252707536903,2021-03-09 08:31:47,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369200860912381954,2021-03-09 08:18:18,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369198263858036740,2021-03-09 08:07:59,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369188217182953472,2021-03-09 07:28:03,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369186724308484099,2021-03-09 07:22:07,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369186145624539138,2021-03-09 07:19:50,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369185883728064516,2021-03-09 07:18:47,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369179923303305218,2021-03-09 06:55:06,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369176923977383936,2021-03-09 06:43:11,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369176813348519937,2021-03-09 06:42:45,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369175739543609345,2021-03-09 06:38:29,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369174854293852161,2021-03-09 06:34:57,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369174678607196160,2021-03-09 06:34:16,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369173420542488579,2021-03-09 06:29:16,"b'RT @Unite_UnityLeft: This is not a Covid 19 vaccination queue, this a foodbank queue.\nInequality in the 6th richest country in the world #T\xe2\x80\xa6'"
1369171644825092097,2021-03-09 06:22:12,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369168405698338816,2021-03-09 06:09:20,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369159131739914243,2021-03-09 05:32:29,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369156863900614659,2021-03-09 05:23:28,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369156414070005762,2021-03-09 05:21:41,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369156299204616192,2021-03-09 05:21:14,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369153146275045377,2021-03-09 05:08:42,"b'RT @dublinactivist: As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the con\xe2\x80\xa6'"
1369151446298558465,2021-03-09 05:01:57,"b""RT @Cappmonkey: @Dancohe58128488 @VP @netanyahu @POTUS Y'all are running the world's largest prison camp, and doing a sht job of it. https:\xe2\x80\xa6"""
1369151414702907392,2021-03-09 05:01:49,"b'As a medic, I am shocked. The internationally-acclaimed COVID-19 vaccination success of Israel has a dark side, the\xe2\x80\xa6 https://t.co/X7fwSUz7x6'"
1369080645578817537,2021-03-09 00:20:36,"b'RT @DrEricDing: Globally, the latest vaccination rate is 6,582,835 doses per day, on average. \n\n\xe2\x9e\xa1\xef\xb8\x8fAt this rate, it will take an **4.7 years\xe2\x80\xa6'"
1369065281264308225,2021-03-08 23:19:33,"b'Vaccine Holidays\xe2\x80\x99 Are a Symbol of the New Covid Inequality. There\xe2\x80\x99s them that\xe2\x80\x99s got it, and them that don\xe2\x80\x99t. Like s\xe2\x80\xa6 https://t.co/cjsCKJqZmM'"
1369062715986219008,2021-03-08 23:09:22,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1369024614911909897,2021-03-08 20:37:58,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368985606349586432,2021-03-08 18:02:57,"b'RT @Unite_UnityLeft: This is not a Covid 19 vaccination queue, this a foodbank queue.\nInequality in the 6th richest country in the world #T\xe2\x80\xa6'"
1368977851521830912,2021-03-08 17:32:08,b'Vaccination distribution inequality in America. Shocking I tell you! https://t.co/LBPe7Nra4O'
1368950676647198721,2021-03-08 15:44:09,"b'This is not a Covid 19 vaccination queue, this a foodbank queue.\nInequality in the 6th richest country in the world\xe2\x80\xa6 https://t.co/lUnRZjvWpT'"
1368949902760415235,2021-03-08 15:41:05,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368943179546959872,2021-03-08 15:14:22,"b'\xe2\x80\x98At Your Age, It\xe2\x80\x99s the Vaccine or the Grave\xe2\x80\x99 https://t.co/zHm6e6EmFh via @nytimes &gt; #bospoli #lapoli #inequality\xe2\x80\xa6 https://t.co/7sg5NzoGzd'"
1368934526391644165,2021-03-08 14:39:59,"b""In this week's #WhatWereWatching, we take a look at what's being said about electric vehicles, worker burnout, and\xe2\x80\xa6 https://t.co/POhW27L84y"""
1368917663460827139,2021-03-08 13:32:58,"b'RT @DrEricDing: Globally, the latest vaccination rate is 6,582,835 doses per day, on average. \n\n\xe2\x9e\xa1\xef\xb8\x8fAt this rate, it will take an **4.7 years\xe2\x80\xa6'"
1368885678004666369,2021-03-08 11:25:52,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368883164047962112,2021-03-08 11:15:53,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368882548810657798,2021-03-08 11:13:26,"b'RT @XHNews: Every single day, there are people losing their lives to #COVID19 across the globe. Vaccination provides a light of hope. A pai\xe2\x80\xa6'"
1368869718745112577,2021-03-08 10:22:27,"b'RT @TomRatcliffe2: https://t.co/CEOeyOMjln\n\n""inequality in vaccine coverage will lead to further inequalities in COVID-19 infection &amp;\nmorta\xe2\x80\xa6'"
1368869182792687617,2021-03-08 10:20:20,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368867384845565954,2021-03-08 10:13:11,b'RT @JJ85221431: @Rachel_Cohen135 @whippetpixie Reality from the front line. \n\nhttps://t.co/FO4Ub5LQnJ'
1368866706840502273,2021-03-08 10:10:29,"b""To all women, in my past, present and future -  International Women's Day 2021 is #ChooseToChallenge A challenged w\xe2\x80\xa6 https://t.co/3do8MolFYY"""
1368865753030623232,2021-03-08 10:06:42,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368865115337064448,2021-03-08 10:04:10,b'@Alessand69Diana @stephenrollnick Agree and Mass testing is useful in supporting a vaccination Pgr. Needs a public\xe2\x80\xa6 https://t.co/PK1LvfiFnS'
1368858999949565955,2021-03-08 09:39:52,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368856884703330309,2021-03-08 09:31:28,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368853107472531456,2021-03-08 09:16:27,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368837213514067971,2021-03-08 08:13:18,b'RT @carmelatroncoso: and this is why associating privileges with vaccination is equivalent to giving more privileges to the already privile\xe2\x80\xa6'
1368835485657796610,2021-03-08 08:06:26,"b'RT @DrEricDing: Globally, the latest vaccination rate is 6,582,835 doses per day, on average. \n\n\xe2\x9e\xa1\xef\xb8\x8fAt this rate, it will take an **4.7 years\xe2\x80\xa6'"
1368833129599864833,2021-03-08 07:57:04,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368820967980609538,2021-03-08 07:08:44,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368815587946860544,2021-03-08 06:47:22,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368814991466520578,2021-03-08 06:44:59,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368786666664640512,2021-03-08 04:52:26,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368742842307338240,2021-03-08 01:58:18,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368742395190345728,2021-03-08 01:56:31,b'RT @JJ85221431: @Rachel_Cohen135 @whippetpixie Reality from the front line. \n\nhttps://t.co/FO4Ub5LQnJ'
1368726414577577986,2021-03-08 00:53:01,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368716955897786375,2021-03-08 00:15:26,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368712357002805250,2021-03-07 23:57:10,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368712194788110338,2021-03-07 23:56:31,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368709624929673218,2021-03-07 23:46:18,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
1368708911994462208,2021-03-07 23:43:28,"b'RT @chrischirp: 18. Vaccination makes many of these things EASIER, but not less important! \n\nTackling poverty &amp; inequality obv much harder,\xe2\x80\xa6'"
