id,created_at,text
1369388148665487362,2021-03-09 20:42:31,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369388137231835137,2021-03-09 20:42:28,"b'""The mega gap between Ontario\'s COVID-19 vaccination goals and reality"" sounds like a goal from Tony Hawk\'s Pro Ska\xe2\x80\xa6 https://t.co/a4n2PLNcif'"
1369388046504898565,2021-03-09 20:42:06,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369387960345522182,2021-03-09 20:41:46,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369387789297594383,2021-03-09 20:41:05,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369387579116826626,2021-03-09 20:40:15,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369387556312395797,2021-03-09 20:40:10,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369387556106862595,2021-03-09 20:40:10,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369387448413863952,2021-03-09 20:39:44,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369387098684456968,2021-03-09 20:38:20,b'Ontario vaccination is done via 34 different Regional Health Units independent of the not yet ready Ontario website\xe2\x80\xa6 https://t.co/XXeppJnXKj'
1369387066241515521,2021-03-09 20:38:13,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369386630512058368,2021-03-09 20:36:29,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369386231239479297,2021-03-09 20:34:54,"b'RT @TorontoStar: Will we be able to vaccinate the people fast enough?\n\nThe Star presents a vaccine gap tracker, which tracks the gap betwee\xe2\x80\xa6'"
1369385956705505285,2021-03-09 20:33:48,b'Some older Ontarians could soon be rolling up their sleeves to receive a COVID-19 vaccine at their local pharmacy.\xe2\x80\x8b  https://t.co/Ufm64VxNiE'
1369385524499259395,2021-03-09 20:32:05,"b'RT @ChristyCeeCK: ""On Jan. 8, two days before George was scheduled for vaccination, he was diagnosed with COVID-19. He died on Jan. 13.\n\n\xe2\x80\x9cH\xe2\x80\xa6'"
1369385254008614916,2021-03-09 20:31:01,"b'RT @TorontoStar: Will we be able to vaccinate the people fast enough?\n\nThe Star presents a vaccine gap tracker, which tracks the gap betwee\xe2\x80\xa6'"
1369385241656320001,2021-03-09 20:30:58,b'RT @TorontoStar: The Star is making the conservative assumption that 75 per cent of Ontario will receive one dose of the vaccine by the sta\xe2\x80\xa6'
1369384722560876547,2021-03-09 20:28:54,b'RT @AmitAryaMD: There is no consideration to prioritize vaccination of home bound seniors across most of Ontario.\n\nAnd phase 2 will allow f\xe2\x80\xa6'
1369384601265856529,2021-03-09 20:28:25,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369384364971335690,2021-03-09 20:27:29,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369384301524119557,2021-03-09 20:27:14,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369383968169148421,2021-03-09 20:25:54,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369383732667383815,2021-03-09 20:24:58,b'RT @AmitAryaMD: There is no consideration to prioritize vaccination of home bound seniors across most of Ontario.\n\nAnd phase 2 will allow f\xe2\x80\xa6'
1369383008734740483,2021-03-09 20:22:05,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369382986890756099,2021-03-09 20:22:00,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369382912072818689,2021-03-09 20:21:42,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369382721760469002,2021-03-09 20:20:57,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369382429996314635,2021-03-09 20:19:47,b'RT @AmitAryaMD: There is no consideration to prioritize vaccination of home bound seniors across most of Ontario.\n\nAnd phase 2 will allow f\xe2\x80\xa6'
1369382375440932865,2021-03-09 20:19:34,b'RT @CP24: Ontario to begin accepting COVID-19 vaccination appointments at more than 300 pharmacies https://t.co/JzMHMcf8Gc https://t.co/7ba\xe2\x80\xa6'
1369382329710505987,2021-03-09 20:19:23,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369382321284124672,2021-03-09 20:19:21,b'RT @AmitAryaMD: There is no consideration to prioritize vaccination of home bound seniors across most of Ontario.\n\nAnd phase 2 will allow f\xe2\x80\xa6'
1369382200962072580,2021-03-09 20:18:53,"b""RT @peterisfunny: live look at Ford and Hillier's Ontario vaccination plan https://t.co/dmlRWN1N9J"""
1369382152731832324,2021-03-09 20:18:41,b'RT @AmitAryaMD: There is no consideration to prioritize vaccination of home bound seniors across most of Ontario.\n\nAnd phase 2 will allow f\xe2\x80\xa6'
1369382023924756482,2021-03-09 20:18:11,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369381962864074752,2021-03-09 20:17:56,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369381774489436160,2021-03-09 20:17:11,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369381734664507392,2021-03-09 20:17:02,b'RT @CP24: Ontario to begin accepting COVID-19 vaccination appointments at more than 300 pharmacies https://t.co/JzMHMcf8Gc https://t.co/7ba\xe2\x80\xa6'
1369381520843169796,2021-03-09 20:16:11,"b'RT @yvonne4tn: @BrinkoftheWorld @ColinDMello @TheWECHU @fordnation hires incompetent retired General Hillier at $20,000 per month, purchase\xe2\x80\xa6'"
1369381099680501760,2021-03-09 20:14:30,b'RT @profamirattaran: Anyone who thinks Ontario will massively accelerate and make its goal is basically dumb.  \n\nThis is a government that\xe2\x80\xa6'
1369380974098780167,2021-03-09 20:14:00,"b'RT @MarcCoward: So Phase 2 is going to have to be extended for several months and the only people vaccinated in Phase 3 will be ""suckers un\xe2\x80\xa6'"
1369380397138731011,2021-03-09 20:11:43,b'RT @AmitAryaMD: There is no consideration to prioritize vaccination of home bound seniors across most of Ontario.\n\nAnd phase 2 will allow f\xe2\x80\xa6'
1369379923526361090,2021-03-09 20:09:50,b'RT @AmitAryaMD: There is no consideration to prioritize vaccination of home bound seniors across most of Ontario.\n\nAnd phase 2 will allow f\xe2\x80\xa6'
1369379806136123396,2021-03-09 20:09:22,"b'RT @TorontoStar: Will we be able to vaccinate the people fast enough?\n\nThe Star presents a vaccine gap tracker, which tracks the gap betwee\xe2\x80\xa6'"
1369379545938268170,2021-03-09 20:08:20,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369379415046709257,2021-03-09 20:07:49,"b'RT @tbcclocal708: ""Inmates of Ontario prisons can wait their turn for COVID vaccination"" This article was published on January 7th. https:/\xe2\x80\xa6'"
1369379047126532097,2021-03-09 20:06:21,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369378839634251777,2021-03-09 20:05:31,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369378583131611142,2021-03-09 20:04:30,"b'RT @imgrund: TUESDAY, MARCH 9th: 1\xef\xb8\x8f\xe2\x83\xa3.0\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 (Ontario Covid-19 Rt)\n\n\xf0\x9f\x9a\xa6ONTARIO REGIONAL METRIC\xf0\x9f\x9a\xa6\n\n\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 NATIONAL &amp; PROVINCIAL \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\n    \xf0\x9f\xa6\xa0 R Values\xe2\x80\xa6'"
1369378498876485632,2021-03-09 20:04:10,"b'""Inmates of Ontario prisons can wait their turn for COVID vaccination"" This article was published on January 7th. https://t.co/q2klGhoS1N'"
1369377526188040197,2021-03-09 20:00:18,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369376747305730061,2021-03-09 19:57:13,"b""RT @YoniFreedhoff: Listening to Ottawa's vaccination update &amp; learning they're fielding phone calls from 90+YOs to manually book because de\xe2\x80\xa6"""
1369376383512772617,2021-03-09 19:55:46,b'RT @AmitAryaMD: There is no consideration to prioritize vaccination of home bound seniors across most of Ontario.\n\nAnd phase 2 will allow f\xe2\x80\xa6'
1369376318123544578,2021-03-09 19:55:30,"b'""On Jan. 8, two days before George was scheduled for vaccination, he was diagnosed with COVID-19. He died on Jan. 1\xe2\x80\xa6 https://t.co/T3cOwJmmWO'"
